company_name,email,phone,trade,city,license_number,source,website,address,province,rating
Foster Air Conditioning Ltd.,,(250) 475-0500,Trade Contractor,South Island,,VICA,https://maps.google.ca/?q=Foster+Air+Conditioning+Ltd.%0A549+Kelvin+Road%0AVictoria%2C+BC+V8Z+1C4%0ACanada,"549 Kelvin Road, Victoria, BC V8Z 1C4",BC,
Four Point Exteriors Ltd.,,(250) 886-2874,Trade Contractor,Mid Island,,VICA,https://maps.google.ca/?q=Four+Point+Exteriors+Ltd.%0A%2335+-+102+700+Shawnigan+Lake+Road%0AShawnigan+Lake%2C+BC+V0R+2W3%0ACanada,"#35 - 102 700 Shawnigan Lake Road, Shawnigan Lake, BC V0R 2W3",BC,
Frenette Exteriors Ltd.,,(778) 676-5667,Trade Contractor,South Island,,VICA,https://maps.google.ca/?q=Frenette+Exteriors+Ltd.%0A1248+Oscar+St.%0AVictoria%2C+BC+V8X+2X7%0ACanada,"1248 Oscar St., Victoria, BC V8X 2X7",BC,
G & E Contracting LP,,(250) 915-4368,Civil Contractor,South Island,,VICA,https://maps.google.ca/?q=G+%26+E+Contracting+LP%0A%23C+-+2895+Westshore+Parkway%0AVictoria%2C+BC+V9B+0B2%0ACanada,"#C - 2895 Westshore Parkway, Victoria, BC V9B 0B2",BC,
G & G Roofing Ltd.,,(250) 585-0041,Trade Contractor,Mid Island,,VICA,https://maps.google.ca/?q=G+%26+G+Roofing+Ltd.%0A113+Gava+Place%0ANanaimo%2C+BC+V9T+0H9%0ACanada,"113 Gava Place, Nanaimo, BC V9T 0H9",BC,
GeoWest Engineering Ltd.,,(778) 809-7877,Professional,North Island,,VICA,https://maps.google.ca/?q=GeoWest+Engineering+Ltd.%0AUnit+%235+-+415+Dunedin+Street%0AVictoria%2C+BC+V8T+5G8%0ACanada,"Unit #5 - 415 Dunedin Street, Victoria, BC V8T 5G8",BC,
Gladiator Drywall,,(250) 588-6791,Trade Contractor,South Island,,VICA,https://gladiatordrywall.com,"6913 Larkspur Road, Sooke, BC V9Z 0M8",BC,
Gordon 'N' Gordon Interiors Ltd.,,(250) 474-2100,Trade Contractor,South Island,,VICA,https://gordonngordon.com/,"2851 Rita Rd, Victoria, BC V9B 4A2",BC,
Graphic Office Interiors Ltd.,,(250) 544-3500,Trade Contractor,South Island,,VICA,https://maps.google.ca/?q=Graphic+Office+Interiors+Ltd.%0A1751+Sean+Heights%0ASaanichton%2C+BC+V8M+0B3%0ACanada,"1751 Sean Heights, Saanichton, BC V8M 0B3",BC,
Grascale Developments Incorporated,,(778) 265-9171,General Contractor,South Island,,VICA,https://maps.google.ca/?q=Grascale+Developments+Incorporated%0AUnit+101+-+1025+Hillside+Avenue%0AVictoria%2C+BC+V8T+2A2%0ACanada,"Unit 101 - 1025 Hillside Avenue, Victoria, BC V8T 2A2",BC,
Great White Cladding and Decking Ltd.,,(778) 351-1199,Trade Contractor,South Island,,VICA,https://www.gwcd.ca/,"35 - 7450 Butler Rd., Sooke, BC V9Z 1N1",BC,
Greater Nanaimo Chamber of Commerce,,(250) 756-1191,General Contractor,Off Island,,VICA,https://nanaimochamber.bc.ca/,"2133 Bowen Road, Nanaimo, BC V9S 1H8",BC,
Greater Victoria Chamber of Commerce,,(250) 383-7191,General Contractor,South Island,,VICA,https://www.victoriachamber.ca/,"201C-633 Courtney St, Victoria, BC V8W 1B9",BC,
Green Island Builders,,(250) 812-9743,General Contractor,Mid Island,,VICA,https://www.green-island-builders.com/,"3260 Beach Drive, Victoria, BC V8R 6L8",BC,
GreenBrick Landscaping,,(250) 300-7860,Trade Contractor,South Island,,VICA,https://greenbrickltd.com/,"3910 Quadra Street, Victoria, BC V8X 1J2",BC,
Greenspine Safety Solutions,,(250) 870-3057,Associate,North Island,,VICA,https://www.greenspinesafety.com/,"3646 Soren Place, Cobble Hill, BC V8H 0L2",BC,
Grifflyn Electric Inc.,,(778) 350-2677,Trade Contractor,South Island,,VICA,https://grifflynelectric.ca/,"1149 Greenwood Avenue, Victoria, BC V9A 5L9",BC,
Grist Slate & Tile Roofing Inc.,,(250) 727-3611,Trade Contractor,South Island,,VICA,https://www.gristslateandcopper.com/,"1345 Ravens View Drive, Victoria, BC V9B 6P7",BC,
GRM Sealants & Coatings Inc.,,(778) 488-5707,Trade Contractor,South Island,,VICA,https://grminc.ca/grm-sealants-and-coatings/,"Suite 200 - 535 Yates Street, Victoria, BC V8W 2Z6",BC,
GT Mann Contracting Ltd.,,(250) 857-5349,General Contractor,South Island,,VICA,https://gtmann.com/,"1551 Broadmead Avenue, Victoria, BC V8P 2V1",BC,
Guillevin International Co.,,(250) 755-1104,Manufacturer & Supplier,North Island,,VICA,https://maps.google.ca/?q=Guillevin+International+Co.%0A1965+B+Bollinger+Road%0ANanaimo%2C+BC+V9S+5W9%0ACanada,"1965 B Bollinger Road, Nanaimo, BC V9S 5W9",BC,
H.H.S. Drilling & Blasting Ltd.,,(250) 474-6751,Civil Contractor,North Island,,VICA,https://www.hhsdrillingandblasting.com/,"6205 Marilyn Road, Sooke, BC V9Z 0X6",BC,
H&R Pro Group of Companies Inc.,,(250) 474-5118,Trade Contractor,South Island,,VICA,https://hrexteriors.ca/,"#481 - 179 - 2945 Jacklin Road, Victoria, BC V9B 6J9",BC,
H2X Contracting Ltd.,,(250) 294-2109,Trade Contractor,South Island,,VICA,https://www.h2xcontracting.ca/,"Victoria, BC V9C 4G1, Canada",BC,
Habitat for Humanity Victoria,,(250) 480-7688,Associate,South Island,,VICA,https://habitatvictoria.com/,"849 Orono Avenue, Victoria, BC V9B 2T9",BC,
Hakai Energy Solutions Inc,,(250) 336-0060,Trade Contractor,North Island,,VICA,https://hakaienergysolutions.com/,"2956B Ulverston Avenue - PO Box 779, Cumberland, BC V0R 1S0",BC,
Hall Constructors,,(604) 882-8201,Civil Contractor,South Island,,VICA,https://maps.google.ca/?q=Hall+Constructors%0AUnit+101++-+3372+Luxton+Road%0ALangford%2C+BC%2C+BC+V9C+0T8%0ACanada,"Unit 101  - 3372 Luxton Road, Langford, BC, BC V9C 0T8",BC,
Harbour City Kitchens,,(250) 652-5200,Trade Contractor,South Island,,VICA,https://harbourcitykitchens.com/,"2189 Keating Cross Road, Saanichton, BC V8M 2A5",BC,
Harbour Door Services,,(250) 383-1606,Trade Contractor,South Island,,VICA,https://maps.google.ca/?q=Harbour+Door+Services%0A210+Mary+Street%0AVictoria%2C+BC+V9A+3V9%0ACanada,"210 Mary Street, Victoria, BC V9A 3V9",BC,
HD Form Construction Ltd.,,(250) 744-2889,Trade Contractor,South Island,,VICA,https://maps.google.ca/?q=HD+Form+Construction+Ltd.%0AHD+Form+Construction+Ltd.+4396+W+Saanich+Rd.+Suite+220+%0AVictoria%2C+BC+V8Z+3E9%0ACanada,"HD Form Construction Ltd. 4396 W Saanich Rd. Suite 220, Victoria, BC V8Z 3E9",BC,
HearingLife Industrial,,(250) 287-2410,Associate,North Island,,VICA,https://nexgenhearing.com/industrial/,"#201 - 4500 West Saanich Road, Victoria, BC V8Z 3G2",BC,
Heatherbrae Builders Co. Ltd.,,(250) 585-0117,General Contractor,Mid Island,,VICA,https://www.heatherbrae.com/,"Suite #100 - 5279 Rutherford Road, Nanaimo, BC V9T 5N9",BC,
"Heidelberg Materials, Concrete.",,(250) 722-0064,Manufacturer & Supplier,Mid Island,,VICA,https://www.lehighhanson.com/sites/mayco-mix,"1125 Cedar Road, Nanaimo, BC V9X 1K9",BC,
Heritage Masonry,,(250) 812-4499,Trade Contractor,South Island,,VICA,http://heritagemasons.ca/,"2-847 Viewfield Road, Victoria, BC V9A 4V2",BC,
Herold Engineering Limited,,(250) 751-8558,Professional - Industry,North Island,,VICA,https://www.heroldengineering.com/,"3701 Shenton Road, Nanaimo, BC V9T 2H1",BC,
Hi Rise Construction Ltd.,,(250) 580-3360,Trade Contractor,Mid Island,,VICA,https://maps.google.ca/?q=Hi+Rise+Construction+Ltd.%0A6717+Central+Saanich+Road%0AVictoria%2C+BC+V8Z+5V1%0ACanada,"6717 Central Saanich Road, Victoria, BC V8Z 5V1",BC,
HL Demolition & Waste Management Ltd.,,(250) 383-4444,Trade Contractor,South Island,,VICA,https://maps.google.ca/?q=HL+Demolition+%26+Waste+Management+Ltd.%0A4481+Markham+Street%0AVictoria%2C+BC+V8Z+5N3%0ACanada,"4481 Markham Street, Victoria, BC V8Z 5N3",BC,
Homewood Constructors Ltd.,,(250) 475-1130,General Contractor,South Island,,VICA,http://www.homewoodconstructors.com/,"#160 - 4396 West Saanich Road, Victoria, BC V8Z 3E9",BC,
Horizon Drywall Ltd.,,(250) 891-1848,Trade Contractor,South Island,,VICA,http://www.horizondrywalls.com,"577 Hallsor Drive, Victoria, BC V9C 1K9",BC,
Horizon Pacific Contracting,,(250) 380-4605,General Contractor,South Island,,VICA,https://maps.google.ca/?q=Horizon+Pacific+Contracting+%0A%23104+-+4226+Commerce+Circle%0AVictoria%2C+BC+V8Z+6N6%0ACanada,"#104 - 4226 Commerce Circle, Victoria, BC V8Z 6N6",BC,
HSM Insurance,,(250) 478-5588,Insurance & Bonding,South Island,,VICA,https://www.hsminsurance.com/,"963 Langford Parkway, Langford, BC V9B 0A5",BC,
Hub International Insurance - Nanaimo,,(250) 740-8417,Associate,Mid Island,,VICA,https://www.hubinternational.com/,"8-1551 Estevan Road, Nanaimo, BC V9S 3Y3",BC,
Hutchinson Oss-Cech Marlatt,,(250) 360-2500,Associate,South Island,,VICA,https://www.hom-law.com/,"1-505 Fisgard St, Victoria, BC V8W 1R3",BC,
Icon Sheet Metal Ltd,,(250) 585-2575,Trade Contractor,North Island,,VICA,https://maps.google.ca/?q=Icon+Sheet+Metal+Ltd%0A%233+-+2266+McGarrigle+Road%0ANanaimo%2C+BC+V9S+4M6%0ACanada,"#3 - 2266 McGarrigle Road, Nanaimo, BC V9S 4M6",BC,
IEL Projects Ltd.,,(250) 382-9181,General Contractor,South Island,,VICA,https://maps.google.ca/?q=IEL+Projects+Ltd.%0A6791+Oldfield+Road%0ASaanichton%2C+BC+V8M2A2%0ACanada,"6791 Oldfield Road, Saanichton, BC V8M2A2",BC,
Imperial Welding Ltd.,,(250) 246-2133,Trade Contractor,Mid Island,,VICA,https://maps.google.ca/?q=Imperial+Welding+Ltd.%0A9380+Smiley+Road%0AChemainus%2C+BC+V0R+1K4%0ACanada,"9380 Smiley Road, Chemainus, BC V0R 1K4",BC,
In The Dirt Contracting Ltd.,,(250) 240-3069,Civil Contractor,North Island,,VICA,https://inthedirtcontracting.com/,"1296 Meadwood Way, Qualicum Beach, BC V9K 2S4",BC,
Independent Concrete Ltd.,,(250) 478-0555,Manufacturer & Supplier,South Island,,VICA,https://maps.google.ca/?q=Independent+Concrete+Ltd.%0A765+Industrial+Way%0AVictoria%2C+BC+V9B+6E2%0ACanada,"765 Industrial Way, Victoria, BC V9B 6E2",BC,
Insulpro Insulation Inc.,,(250) 751-1108,Trade Contractor,Mid Island,,VICA,https://maps.google.ca/?q=Insulpro+Insulation+Inc.%0A%23100+-+2550+Kenworth+Road%0ANanaimo%2C+BC+V9T+3Y4%0ACanada,"#100 - 2550 Kenworth Road, Nanaimo, BC V9T 3Y4",BC,
Intact Insurance Company - Vancouver,,(604) 839-9225,Insurance & Bonding,North Island,,VICA,https://www.intact.ca/en/personal-insurance,"1600 - 200 Granville Street, Vancouver, BC V6C 1S4",BC,
Interior Design Group,,(250) 751-0922,Design Build,Mid Island,,VICA,https://www.bcinteriordesigngroup.com/,"Suite 200 - 4311 Boban Drive, Nanaimo, BC V9T 5V9",BC,
Ironclad Developments Inc.,,(204) 777-1972,Primary Owner / Developer,South Island,,VICA,https://www.ironcladdevelopments.ca/,"101 57158 Symington Road 20E, Springfield, MB R2J 4L6",BC,
Irwin Industries (1988) Ltd.,,(250) 382-5154,Trade Contractor,South Island,,VICA,https://maps.google.ca/?q=Irwin+Industries+%281988%29+Ltd.%0A875+Viewfield+Rd%0AVictoria%2C+BC+V9A+4V2%0ACanada,"875 Viewfield Rd, Victoria, BC V9A 4V2",BC,
Island Applicators Ltd.,,(250) 642-2375,Trade Contractor,South Island,,VICA,https://islandapplicators.com/,"6745 Eakin Drive, Sooke, BC V9Z 0V5",BC,
Island Architectural Millwork Ltd.,,(250) 753-3327,Trade Contractor,North Island,,VICA,https://www.iamillwork.ca/,"1995 Boxwood Road, Nanaimo, BC V9S 5X9",BC,
Island Asphalt/Ok Industries,,(250) 652-9211,Trade Contractor,South Island,,VICA,https://maps.google.ca/?q=Island+Asphalt%2FOk+Industries%0AVictoria+Main+PO+P.O.+Box+1324%0AVictoria%2C+BC+V8W+2W3%0ACanada,"Victoria Main PO P.O. Box 1324, Victoria, BC V8W 2W3",BC,
Island Blue Print,,(250) 382-8218,Associate,South Island,,VICA,http://www.islandblue.com/,"911 Fort Street, Victoria, BC V8V 3K3",BC,
Island Business Print Group Ltd.,,(250) 386-2522,Associate,North Island,,VICA,https://islandprintgroup.com,"3286 Oak Street, Victoria, BC V8X 1P7",BC,
Island Health,,(250) 881-6106,Public Owner Agency,North Island,,VICA,https://www.islandhealth.ca/,"63 Gorge Road East, Victoria, BC V9A 1L2",BC,
Island Heights Construction Ltd.,,(250) 937-8765,General Contractor,North Island,,VICA,https://www.islandheights.ca/,"Unit B - 1341 Bush St., Nanaimo, BC V9S 1J8",BC,
Island Infrastructure Canada Inc,,(250) 619-7792,Civil Contractor,South Island,,VICA,https://maps.google.ca/?q=Island+Infrastructure+Canada+Inc%0A1024+Transit+Road%0AVictoria%2C+BC+V8S+5A2%0ACanada,"1024 Transit Road, Victoria, BC V8S 5A2",BC,
Island Metal Craft (2016) Ltd.,,(250) 383-4815,Trade Contractor,South Island,,VICA,https://maps.google.ca/?q=Island+Metal+Craft+%282016%29+Ltd.%0A540+William+Street%0AVictoria%2C+BC+V9A+3Y9%0ACanada,"540 William Street, Victoria, BC V9A 3Y9",BC,
Island Overhead Door (1979) Ltd.,,(250) 758-3032,Trade Contractor,North Island,,VICA,https://www.islandoverheaddoors.com/,"2254 Dorman Road, Nanaimo, BC V9S 5G2",BC,
ITC Management Inc.,,(604) 685-0111,General Contractor,North Island,,VICA,https://www.itc-group.com/,"#800 - 564 Beatty Street, Vancouver, BC V6B 2L3",BC,
IWC Excavation Ltd.,,(250) 585-0492,Civil Contractor,North Island,,VICA,https://iwce.ca/,"2214 McCullough Road, Nanaimo, BC V9S 4M8",BC,
J. Lee Diamond Drilling Ltd.,,(250) 479-1251,Trade Contractor,South Island,,VICA,https://maps.google.ca/?q=J.+Lee+Diamond+Drilling+Ltd.%0A4266+Dieppe+Road%0AVictoria%2C+BC+V8X+2N3%0ACanada,"4266 Dieppe Road, Victoria, BC V8X 2N3",BC,
Jenkins Marzban Logan LLP,,(604) 681-6564,Professional,Off Island,,VICA,https://www.jml.ca/,"900 - 808 Nelson St, Vancouver, BC V6Z 2H2",BC,
Jerry Wakefield Construction,,(778) 351-6243,General Contractor,South Island,,VICA,https://jwakefieldconstruction.com/contact.html,"9713 1st Street, Sidney, BC V8L 3E1",BC,
JMS Security Ltd.,,(250) 891-9215,Primary Owner / Developer,Mid Island,,VICA,https://www.jmssecurity.ca/,"6060 Silver Drive, Burnaby, BC V5H 0H5",BC,
Jola Landscaping,,(250) 885-0566,General Contractor,South Island,,VICA,https:www.jolalandscaping.ca,"599 Cottyn Way, Victoria, BC V9C 3S2",BC,
Jon's Masonry Ltd.,,(250) 248-7609,Trade Contractor,North Island,,VICA,https://jonsmasonry.ca/,"146 Cooper Place, Parksville, BC V9P 1M4",BC,
K & S Railings Ltd.,,(250) 754-9003,Manufacturer & Supplier,Mid Island,,VICA,https://maps.google.ca/?q=K+%26+S+Railings+Ltd.%0A1222+Industrial+Way%0AParksville%2C+BC+V9P+2W8%0ACanada,"1222 Industrial Way, Parksville, BC V9P 2W8",BC,
K'awat'si Construction Company,,(250) 902-7304,General Contractor,North Island,,VICA,https://kawatsiconstruction.ca/,"PO BOX 2 - #1, 7025 Market Street, Port Hardy, BC V0N 2P0",BC,
Kang Corp Developments Ltd.,,(250) 590-3140,General Contractor,South Island,,VICA,https://www.kangdev.ca/,"3318 Oak St., Suite 4, Victoria, BC V8X 1R1",BC,
Kasian Architecture Interior Design and Planning,,(604) 631-4511,Professional,South Island,,VICA,https://kasian.com/,"2031 Store Street, Victoria, BC V8T 5L9",BC,
Kerr Controls Inc.,,(250) 655-0145,Trade Contractor,South Island,,VICA,https://kerrcontrolsinc.ca/,"5-6782 Veyaness Rd, Saanichton, BC V8M 2C2",BC,
Keycorp Consulting Ltd.,,(250) 384-8024,Primary Owner / Developer,South Island,,VICA,https://www.keycorp.ca,"#116 - 967 Langford Parkway, Victoria, BC V9B 0A5",BC,
Khowutzun Development Corporation,,(250) 746-8375,Civil Contractor,North Island,,VICA,https://khowutzun.com,"Box 967 Station St Main, Duncan, BC V9L 3Y2",BC,
Kinetic Construction Ltd. (Victoria),,(250) 381-6331,General Contractor,South Island,,VICA,https://www.kineticconstruction.com/,"#301 - 740 Hillside Avenue, Victoria, BC V8T 1Z4",BC,
KJ Controls Ltd,,(250) 754-4569,Manufacturer & Supplier,North Island,,VICA,https://www.kjcontrols.com,"1983 Main Rd, Nanaimo, BC V9X1T6",BC,
Knappett Industries (2006) Ltd.,,(250) 390-3022,Civil Contractor,North Island,,VICA,https://knappettindustries.com/,"7025 Doumont Road, Nanaimo, BC V9T 6G9",BC,
Kobalt Systems Ltd.,,(250) 213-3788,Trade Contractor,South Island,,VICA,https://maps.google.ca/?q=Kobalt+Systems+Ltd.%0A1736+Millstream+Rd%0AVictoria%2C+BC+V9B+6E7%0ACanada,"1736 Millstream Rd, Victoria, BC V9B 6E7",BC,
KPMG LLP,,(250) 480-3500,Professional,South Island,,VICA,https://maps.google.ca/?q=KPMG+LLP%0A800+-+730+View+St%0AVictoria%2C+BC+V8W+3Y7%0ACanada,"800 - 730 View St, Victoria, BC V8W 3Y7",BC,
Kyle Sawyer Construction,,(250) 589-9011,General Contractor,South Island,,VICA,http://sawyer-construction.ca/,"#102 - 627 Brookside Road, Victoria, BC V9C 0C3",BC,
Lacasse Construction Ltd.,,(250) 339-2818,General Contractor,North Island,,VICA,https://lacasseconstruction.ca/,"2251 Cousins Avenue, Courtenay, BC V9N 3N6",BC,
Lake Construction Ltd.,,(250) 746-1778,General Contractor,Mid Island,,VICA,https://maps.google.ca/?q=Lake+Construction+Ltd.%0APO+Box+433%0AChemainus%2C+BC+V0R+1K0%0ACanada,"PO Box 433, Chemainus, BC V0R 1K0",BC,
Legislative Assembly of British Columbia,,(250) 783-7837,Public Owner Agency,North Island,,VICA,https://leg.bc.ca,"421 Menzies Street, Victoria, BC V8V 1X4",BC,
Leighton Contracting (2009) Ltd.,,(250) 338-6460,Civil Contractor,North Island,,VICA,http://leightoncontracting.net/,"1830 Lake Trail Road, Courtenay, BC V9N 9C2",BC,
Leuco Construction Inc.,,(250) 937-8771,Civil Contractor,Mid Island,,VICA,https://maps.google.ca/?q=Leuco+Construction+Inc.%0AP.O+Box+356+Stn+Main%0AQualicum+Beach%2C+BC+V9K1S8%0ACanada,"P.O Box 356 Stn Main, Qualicum Beach, BC V9K1S8",BC,
Lewis Sheet Metal Ltd.,,(250) 383-0520,Trade Contractor,South Island,,VICA,https://lewissheetmetal.com/,"412 Alpha Terrace, Victoria, BC V8Z 1B6",BC,
LGF Environmental Services,,(250) 642-6434,Trade Contractor,South Island,,VICA,https://maps.google.ca/?q=LGF+Environmental+Services%0A4980+Deer+Park+Trail%0AVictoria%2C+BC+V9C4J5%0ACanada,"4980 Deer Park Trail, Victoria, BC V9C4J5",BC,
Liesch Interiors Ltd.,,(250) 590-4102,Trade Contractor,South Island,,VICA,https://maps.google.ca/?q=Liesch+Interiors+Ltd.%0A355+Catherine+St%0AVictoria%2C+BC+V9A+3S9%0ACanada,"355 Catherine St, Victoria, BC V9A 3S9",BC,
Lifestyle Metal Ventures - Inc.,,(250) 337-8055,Manufacturer & Supplier,North Island,,VICA,https://www.lifestylemetalventures.com/,"2200 Regent Rd, Black Creek, BC V9J 1A1",BC,
Light House Sustainability Society,,(604) 677-3126,Professional,Mid Island,,VICA,https://maps.google.ca/?q=Light+House+Sustainability+Society%0A1800+-+450+SW+Marine+Drive%0AVancouver%2C+BC+V5X+0C3%0ACanada,"1800 - 450 SW Marine Drive, Vancouver, BC V5X 0C3",BC,
Living Stones Interlocking Brick Inc.,,(250) 746-5484,Trade Contractor,Mid Island,,VICA,https://livingstonesinc.com/,"PO Box 68 - 8300 Crofton Road, Crofton, BC V0R 1R0",BC,
Local One Construction Ltd.,,(250) 268-8997,General Contractor,North Island,,VICA,https://local-one.ca/,"3444 River Road, Chemainus, BC V0R 1K4",BC,
Longhouse Forest Products,,(250) 248-5887,Manufacturer & Supplier,Mid Island,,VICA,https://maps.google.ca/?q=Longhouse+Forest+Products%0APO+Box+782%0AQualicum+Beach%2C+BC+V9K+1T2%0ACanada,"PO Box 782, Qualicum Beach, BC V9K 1T2",BC,
Lubec Construction Ltd.,,(778) 247-0560,General Contractor,South Island,,VICA,https://buildlubec.com/,"Unit 102 - 830 McCallum Road, Langford, BC V9B 7A8",BC,
Lumberworld Operations Ltd.,,(250) 479-7151,Manufacturer & Supplier,South Island,,VICA,https://maps.google.ca/?q=Lumberworld+Operations+Ltd.%0A3955+Quadra+Street%0AVictoria%2C+BC+V8X+1J7%0ACanada,"3955 Quadra Street, Victoria, BC V8X 1J7",BC,
M'akola Development Services,,(778) 265-7489,Primary Owner / Developer,South Island,,VICA,https://makoladevelopment.com/,"107-731 Station Avenue, Victoria, BC V9B 5R5",BC,
M2 Green Mechanical Ltd.,,(250) 585-7778,Trade Contractor,Mid Island,,VICA,https://maps.google.ca/?q=M2+Green+Mechanical+Ltd.%0A104+1981+Wilfert+Road%0ANanaimo%2C+BC+V9S+3H6%0ACanada,"104 1981 Wilfert Road, Nanaimo, BC V9S 3H6",BC,
M3 Mechanical Consultants Inc.,,(250) 940-2256,Associate,North Island,,VICA,https://www.m3mech.ca/,"#101 - 1803 Douglas Street, Victoria, BC V8T 5C3",BC,
MAC Reno Design Build Ltd.,,(250) 384-6091,General Contractor,South Island,,VICA,https://maps.google.ca/?q=MAC+Reno+Design+Build+Ltd.%0A5285+West+Saanich+Road%0AVictoria%2C+BC+V9E+2E8%0ACanada,"5285 West Saanich Road, Victoria, BC V9E 2E8",BC,
Macon Fabrication,,(250) 324-0121,Manufacturer & Supplier,North Island,,VICA,https://maconindustries.com/,"1390 Springhill Road, Parksville, BC V9P 2T2",BC,
Makon Projects Ltd.,,(778) 744-3535,General Contractor,Mid Island,,VICA,https://maps.google.ca/?q=Makon+Projects+Ltd.%0A%23202+-+6545+Portsmouth+Road%0ANanaimo%2C+BC+V9V+1A3%0ACanada,"#202 - 6545 Portsmouth Road, Nanaimo, BC V9V 1A3",BC,
Maltesen Masonry Ltd.,,(250) 248-6261,Trade Contractor,Mid Island,,VICA,https://maps.google.ca/?q=Maltesen+Masonry+Ltd%0A1175+Franklin%27s++Gull+Road%0AParksville%2C+BC+V9P+1R2%0ACanada,"1175 Franklin's  Gull Road, Parksville, BC V9P 1R2",BC,
Maple Reinders Constructors Ltd.,,(902) 880-2239,General Contractor,North Island,,VICA,https://www.maple.ca/,"3608 Ryder Hesjedal Way, Colwood, BC V9C 3A1",BC,
Mark Taylor Construction Advisory Services Ltd.,,(250) 668-8050,Professional,Mid Island,,VICA,https://maps.google.ca/?q=Mark+Taylor+Construction+Advisory+Services+Ltd.%0A2225+Chelsea+Place%0ANanoose+Bay%2C+BC+V9P+9G5%0ACanada,"2225 Chelsea Place, Nanoose Bay, BC V9P 9G5",BC,
